company_code,company_year,trading_date,event_date,relative_day,stock_return,index_return,date_only,predicted_return,abnormal_return,cumulative_abnormal_return
5,2021,2021-08-23,2021/8/24 0:00,-1,0.019512,0.013967,2021-08-23,-0.0013408241251658972,0.020852824125165897,0.0005033846477254869
5,2021,2021-08-24,2021/8/24 0:00,0,-0.014354,0.010859,2021-08-24,-0.0008416276356723718,-0.013512372364327629,-0.013008987716602142
5,2021,2021-08-25,2021/8/24 0:00,1,0.048544,0.001998,2021-08-25,0.0005815963326037325,0.047962403667396264,0.034953415950794126
5,2021,2021-08-26,2021/8/24 0:00,2,0.00463,-0.019711,2021-08-26,0.004068422777396188,0.0005615772226038119,0.03551499317339794
5,2021,2021-08-27,2021/8/24 0:00,3,0.0,0.005297,2021-08-27,5.1722066567972736e-05,-5.1722066567972736e-05,0.035463271106829966
5,2021,2021-08-30,2021/8/24 0:00,4,0.050691,-0.002853,2021-08-30,0.001360747610124033,0.04933025238987597,0.08479352349670594
5,2021,2021-08-31,2021/8/24 0:00,5,0.048246,-0.001591,2021-08-31,0.0011580494216617324,0.04708795057833826,0.1318814740750442
8,2022,2022-12-19,2022/12/22 0:00,-3,-0.028926,-0.015428,2022-12-19,-0.01127329477016351,-0.017652705229836488,-0.017652705229836488
8,2022,2022-12-20,2022/12/22 0:00,-2,0.004255,-0.016491,2022-12-20,-0.01207492254634651,0.01632992254634651,-0.001322782683489978
8,2022,2022-12-21,2022/12/22 0:00,-1,-0.012712,0.000397,2022-12-21,0.0006606276739531346,-0.013372627673953134,-0.014695410357443112
8,2022,2022-12-22,2022/12/22 0:00,0,-0.008584,0.001433,2022-12-22,0.001441894255444752,-0.010025894255444751,-0.024721304612887865
8,2022,2022-12-23,2022/12/22 0:00,1,-0.004329,-0.002036,2022-12-23,-0.0011741422032371211,-0.0031548577967628793,-0.027876162409650743
8,2022,2022-12-26,2022/12/22 0:00,2,0.008696,0.003989,2022-12-26,0.0033694206862290898,0.005326579313770911,-0.022549583095879833
8,2022,2022-12-27,2022/12/22 0:00,3,0.008621,0.011543,2022-12-27,0.009066030489885147,-0.0004450304898851471,-0.022994613585764982
8,2022,2022-12-28,2022/12/22 0:00,4,-0.012821,-0.004267,2022-12-28,-0.002856580179402949,-0.00996441982059705,-0.03295903340636203
8,2022,2022-12-29,2022/12/22 0:00,5,-0.008658,-0.003762,2022-12-29,-0.002475750426841881,-0.00618224957315812,-0.03914128297952015
1,2023,2023-05-15,2023/5/18 0:00,-3,0.01664,0.015523,2023-05-15,0.024433151516305717,-0.0077931515163057186,-0.0077931515163057186
1,2023,2023-05-16,2023/5/18 0:00,-2,-0.016368,-0.005172,2023-05-16,-0.007089692039511398,-0.009278307960488601,-0.01707145947679432
1,2023,2023-05-17,2023/5/18 0:00,-1,-0.010301,-0.004535,2023-05-17,-0.006119406881499535,-0.004181593118500465,-0.021253052595294784
1,2023,2023-05-18,2023/5/18 0:00,0,0.0,-0.001034,2023-05-18,-0.0007866465389570989,0.0007866465389570989,-0.020466406056337684
1,2023,2023-05-19,2023/5/18 0:00,1,-0.01201,-0.002915,2023-05-19,-0.003651805694718974,-0.008358194305281025,-0.02882460036161871
1,2023,2023-05-22,2023/5/18 0:00,2,0.003241,0.006284,2023-05-22,0.010360208698610894,-0.007119208698610894,-0.035943809060229606
1,2023,2023-05-23,2023/5/18 0:00,3,-0.013732,-0.014143,2023-05-23,-0.020754414413961038,0.0070224144139610385,-0.02892139464626857
1,2023,2023-05-24,2023/5/18 0:00,4,-0.01638,-0.013824,2023-05-24,-0.020268510229650545,0.0038885102296505464,-0.025032884416618023
1,2023,2023-05-25,2023/5/18 0:00,5,-0.006661,-0.002227,2023-05-25,-0.0026038367956417964,-0.004057163204358204,-0.029090047620976226
9,2020,2020-12-10,2020/12/15 0:00,-3,-0.001412,-0.00044,2020-12-10,-0.0022688419001495536,0.0008568419001495535,0.0008568419001495535
9,2020,2020-12-11,2020/12/15 0:00,-2,-0.028289,-0.010302,2020-12-11,-0.012751903287343958,-0.015537096712656044,-0.01468025481250649
9,2020,2020-12-14,2020/12/15 0:00,-1,0.004367,0.009245,2020-12-14,0.008026072877276708,-0.003659072877276708,-0.0183393276897832
9,2020,2020-12-15,2020/12/15 0:00,0,0.0,0.00208,2020-12-15,0.0004098555948544918,-0.0004098555948544918,-0.01874918328463769
9,2020,2020-12-16,2020/12/15 0:00,1,-0.011594,0.001773,2020-12-16,8.352220955042794e-05,-0.011677522209550428,-0.03042670549418812
9,2020,2020-12-17,2020/12/15 0:00,2,0.019062,0.012841,2020-12-17,0.011848531683639625,0.007213468316360374,-0.023213237177827743
9,2020,2020-12-18,2020/12/15 0:00,3,0.048921,-0.00349,2020-12-18,-0.0055109162492615925,0.054431916249261594,0.03121867907143385
9,2020,2020-12-21,2020/12/15 0:00,4,0.042524,0.009374,2020-12-21,0.008163196677616202,0.034360803322383796,0.06557948239381764
9,2020,2020-12-22,2020/12/15 0:00,5,-0.015789,-0.016261,2020-12-22,-0.01908617248287138,0.0032971724828713793,0.06887665487668902
